class,uid,assigned_type,assigned_key,call_offset,UID,RaceSeries,RaceType,RaceStart,RaceRoute,RaceCar,RaceLaps,NumDrivers,ID,RaceEvent,EventName,GridOrder,DamageMode,NumberInSeries,RaceRosterOverride,RaceTrophy,TelemetryEventData,RaceDate,WearAndTear,EventSchedule,MinTrackTemp,MaxTrackTemp,MinAmbientTemp,MaxAmbientTemp,Difficulty,QualifyingLaps,IntroCutscene,AltAdvertising,FakeRaceData,RaceRosterOverride2,RaceRosterOverride3,InfieldOverride,UseDifficultyOverride,OverrideDiff_Easy,OverrideDiff_Norm,OverrideDiff_Hard,OverrideDiff_Champ
RACEDATA_c,22043,,22043,0x44AA,22043,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(12553, 12554, S_BLANK)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",200,43,22044,"EVENT_c(1002, cr000, S_EVENT_DAYTONA_DAY, daytona, None)",S_EVT_DAYTONA_50,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,1,[],NASCARTROPHY_c(15874),None,131924504,1,"[WEEKENDEVENT_c(12555, None, 1, 3, None, 19.0, 27.0, False), WEEKENDEVENT_c(12556, None, 2, 4, None, 22.0, 28.0, False), WEEKENDEVENT_c(12557, None, 3, 5, None, 24.0, 28.0, False), WEEKENDEVENT_c(12558, None, 4, -1, None, 22.0, 27.0, False)]",15.0,40.0,15.0,30.0,NORMAL,2,DAYTONAINTRO,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22047,,22047,0x4555,22047,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",312,43,22048,"EVENT_c(1659, cr000, S_EVENT_PHOENIX_DAY, phoenix, None)",S_EVT_SUBWAY_FRESH_FIT,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,2,[],NASCARTROPHY_c(15875),None,131924739,1,"[WEEKENDEVENT_c(8429, None, 1, 1, None, 27.0, 32.0, False), WEEKENDEVENT_c(8430, None, 2, 2, None, 30.0, 35.0, False), WEEKENDEVENT_c(8431, None, 3, -1, None, 28.0, 36.0, False), WEEKENDEVENT_c(8432, None, 4, -1, None, 35.0, 27.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,PhoenixInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22049,,22049,0x4600,22049,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",267,43,22050,"EVENT_c(2775, cr000, S_WORLD_LAS_VEGAS, LasVegas, None)",S_EVT_KOBALT_TOOLS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,3,[],NASCARTROPHY_c(15876),None,131924746,1,"[WEEKENDEVENT_c(8433, None, 1, 1, None, 27.0, 32.0, False), WEEKENDEVENT_c(8434, None, 2, -1, None, 31.0, 34.0, False), WEEKENDEVENT_c(8435, None, 3, 2, None, 22.0, 28.0, False), WEEKENDEVENT_c(8436, None, 4, -1, None, 30.0, 35.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,VegasInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22051,,22051,0x46AB,22051,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",500,43,22052,"EVENT_c(5399, cr000, S_EVENT_BRISTOL_DAY, bristol, None)",S_EVT_FOOD_CITY_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,4,[],NASCARTROPHY_c(15877),None,131924753,1,"[WEEKENDEVENT_c(8442, None, 1, 1, None, 18.0, 24.0, False), WEEKENDEVENT_c(8443, None, 2, -1, None, 24.0, 29.0, False), WEEKENDEVENT_c(8444, None, 3, 2, None, 22.0, 27.0, False), WEEKENDEVENT_c(8445, None, 4, 3, None, 25.0, 30.0, False), WEEKENDEVENT_c(8446, None, 5, -1, None, 22.0, 32.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,BristolInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22053,,22053,0x4756,22053,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",200,43,22054,"EVENT_c(1050, cr000, S_EVENT_AUTOCLUB, autoclub, None)",S_EVENT_AUTOCLUB_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,5,[],NASCARTROPHY_c(15878),None,131924760,1,"[WEEKENDEVENT_c(8447, None, 1, 1, None, 27.0, 33.0, False), WEEKENDEVENT_c(8448, None, 2, -1, None, 28.0, 34.0, False), WEEKENDEVENT_c(8449, None, 3, 2, None, 22.0, 27.0, False), WEEKENDEVENT_c(8450, None, 4, 3, None, 26.0, 33.0, False), WEEKENDEVENT_c(8451, None, 5, -1, None, 26.0, 33.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,AutoclubInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22055,,22055,0x4801,22055,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",500,43,22056,"EVENT_c(1671, cr000, S_WORLD_MARTINSVILLE, martinsville, None)",S_EVT_STP_GAS_BOOSTER_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,6,[],NASCARTROPHY_c(15879),None,131924999,1,"[WEEKENDEVENT_c(8452, None, 1, 1, None, 21.0, 27.0, False), WEEKENDEVENT_c(8453, None, 2, 2, None, 24.0, 29.0, False), WEEKENDEVENT_c(8454, None, 3, -1, None, 24.0, 29.0, False), WEEKENDEVENT_c(8455, None, 4, -1, None, 23.0, 29.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,MartinsvilleIntro,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22057,,22057,0x48AC,22057,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",334,43,22058,"EVENT_c(9728, cr000, S_EVENT_TEXAS_NIGHT, texas, None)",S_EVT_TEXAS_NRA_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,7,[],NASCARTROPHY_c(15880),None,131925005,1,"[WEEKENDEVENT_c(18767, None, 4, -1, None, 0.0, 0.0, False), WEEKENDEVENT_c(8456, None, 1, 1, None, 27.0, 34.0, False), WEEKENDEVENT_c(8457, None, 2, 2, None, 29.0, 35.0, False), WEEKENDEVENT_c(8458, None, 3, -1, None, 27.0, 33.0, False), WEEKENDEVENT_c(8459, None, 5, -1, None, 29.0, 23.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,TexasintNight,False,False,[],[],"WORLDSCRIPT_c(2438, 2439, S_WORLD_TEXAS, 24.0, 1.5, None, S_WORLD_LOC_TEXAS, None, None, False, 27, 46, 138100, 130876421, [], 28.878, None, S_DRIVER_C_EDWARDS, S_DRIVER_M_KENSETH, S_DRIVER_K_BUSCH_02, S_DRIVER_G_BIFFLE, False, S_TB_TEXAS, 19.0, 27.0, False, 32.458, 31.046, 29.635, 196.299, 160.577, 78, False, None, S_TH_KENSETH_JOHNSON, [], 29.946, 31.487, 32.645, 15.0, 32.0, 34.485, 32.976, 31.846, 30.656, 0.976, Texas)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22059,,22059,0x4957,22059,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",267,43,22060,"EVENT_c(2524, cr000, S_WORLD_KANSAS_CITY, Kansas, None)",S_EVT_STP_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,8,[],NASCARTROPHY_c(15881),None,131925013,1,"[WEEKENDEVENT_c(8464, None, 1, 1, None, 26.0, 31.0, False), WEEKENDEVENT_c(8465, None, 2, 2, None, 27.0, 32.0, False), WEEKENDEVENT_c(8466, None, 3, -1, None, 28.0, 32.0, False), WEEKENDEVENT_c(8467, None, 4, -1, None, 27.0, 32.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,kansasint,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22061,,22061,0x4A02,22061,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",400,43,22062,"EVENT_c(12292, cr000, S_EVENT_RICHMOND_NIGHT, richmond, None)",S_EVT_TOYOTA_OWNERS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,9,[],NASCARTROPHY_c(15882),None,131925019,1,"[WEEKENDEVENT_c(18281, None, 4, -1, None, 0.0, 0.0, False), WEEKENDEVENT_c(8468, None, 1, 1, None, 24.0, 29.0, False), WEEKENDEVENT_c(8469, None, 2, 2, None, 26.0, 31.0, False), WEEKENDEVENT_c(8470, None, 3, -1, None, 22.0, 29.0, False), WEEKENDEVENT_c(8471, None, 5, -1, None, 28.0, 23.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,Richmondint,False,True,[],[],"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, None, False, 25, 44, 97912, 127992851, [], 21.556, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_M_KENSETH, S_HDRIVER_D_JARRET, False, S_TB_RICHMOND, 18.0, 23.0, False, 24.434, 23.372, 22.309, 130.334, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 22.645, 23.232, 24.487, 16.0, 30.0, 25.984, 24.889, 23.976, 22.952, 0.98, Richmond)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22063,,22063,0x4AAD,22063,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",188,43,22064,"EVENT_c(1763, cr000, S_WORLD_TALLADEGA, talladega, None)",S_EVT_AARONS_499,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,10,[],NASCARTROPHY_c(15883),None,131925253,1,"[WEEKENDEVENT_c(8476, None, 1, 1, None, 25.0, 31.0, False), WEEKENDEVENT_c(8477, None, 2, 2, None, 28.0, 33.0, False), WEEKENDEVENT_c(8478, None, 3, -1, None, 27.0, 33.0, False), WEEKENDEVENT_c(8479, None, 4, -1, None, 27.0, 33.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,TalInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22065,,22065,0x4B58,22065,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",367,43,22066,"EVENT_c(11234, cr000, S_EVENT_DARLINGTON_NIGHT, darlington, None)",S_EVT_BOJANGLES_SOUTHERN_500,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,11,[],NASCARTROPHY_c(15884),None,131925259,1,"[WEEKENDEVENT_c(8480, None, 1, 1, None, 24.0, 30.0, False), WEEKENDEVENT_c(8481, None, 2, 2, None, 25.0, 31.0, False), WEEKENDEVENT_c(8482, None, 3, -1, None, 24.0, 30.0, False), WEEKENDEVENT_c(8483, None, 5, -1, None, 31.0, 24.0, True), WEEKENDEVENT_c(18282, None, 4, -1, None, 0.0, 0.0, True)]",10.0,40.0,15.0,30.0,NORMAL,2,DarlInt,False,False,[],[],"WORLDSCRIPT_c(1631, 1632, S_WORLD_DARLINGTON, 25.0, 1.366, None, S_WORLD_LOC_DARLINGTON, None, None, False, 9, 30, 68000, 127796243, [], 27.831, None, S_HDRIVER_D_PEARSON, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_01, S_DRIVER_M_KENSETH, False, S_TB_DARLINGTON, 20.0, 23.0, False, 31.354, 29.99, 28.627, 181.918, 141.383, 62, False, None, S_DRIVER_B_ELLIOT, [], 29.285, 30.821, 32.224, 19.0, 28.0, 34.178, 32.984, 31.875, 30.175, 0.99, Darlington)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22067,,22067,0x4C03,22067,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",400,43,22068,"EVENT_c(11244, cr000, S_EVENT_CHARLOTTE_NIGHT, lowes, None)",S_EVT_COCA_COLA_600,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,12,[],NASCARTROPHY_c(15886),None,131925274,1,"[WEEKENDEVENT_c(18846, None, 5, -1, None, 0.0, 0.0, False), WEEKENDEVENT_c(8484, None, 1, 1, None, 25.0, 30.0, False), WEEKENDEVENT_c(8485, None, 2, -1, None, 22.0, 28.0, False), WEEKENDEVENT_c(8486, None, 3, 2, None, 20.0, 24.0, False), WEEKENDEVENT_c(8487, None, 4, 3, None, 26.0, 31.0, False), WEEKENDEVENT_c(8488, None, 6, -1, None, 29.0, 22.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,LowesInt,False,False,[],[],"WORLDSCRIPT_c(1528, 1529, S_WORLD_CHARLOTTE, 24.0, 1.5, None, S_WORLD_LOC_CHARLOTTE, None, None, False, 6, 38, 134000, 128452115, [], 28.845, None, S_DRIVER_J_JOHNSON, S_TH_ALLISON_PETTY, S_DRIVER_G_BIFFLE, S_DRIVER_J_GORDON, False, S_TB_LOWES, 20.0, 25.0, True, 33.112, 31.672, 30.233, 193.708, 160.682, 70, False, None, S_HDRIVER_R_PETTY, [], 29.888, 30.943, 32.653, 19.0, 30.0, 34.476, 32.854, 31.653, 30.354, 0.98, Lowes)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22069,,22069,0x4CAE,22069,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",400,43,22070,"EVENT_c(1460, cr000, S_WORLD_DOVER, dover, None)",S_EVT_FEDEX_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,13,[],NASCARTROPHY_c(15887),None,131925506,1,"[WEEKENDEVENT_c(8489, None, 1, 1, None, 17.0, 24.0, False), WEEKENDEVENT_c(8490, None, 2, 2, None, 19.0, 28.0, False), WEEKENDEVENT_c(8491, None, 3, -1, None, 20.0, 28.0, False), WEEKENDEVENT_c(8492, None, 4, -1, None, 21.0, 28.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,DoverInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22071,,22071,0x4D59,22071,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",200,43,22072,"EVENT_c(1210, cr000, S_WORLD_POCONO, pocono, None)",S_EVT_POCONO_PARTY,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,14,[],NASCARTROPHY_c(15888),None,131925513,1,"[WEEKENDEVENT_c(8493, None, 1, 1, None, 21.0, 28.0, False), WEEKENDEVENT_c(8494, None, 2, 2, None, 23.0, 30.0, False), WEEKENDEVENT_c(8495, None, 3, -1, None, 21.0, 27.0, False), WEEKENDEVENT_c(8496, None, 4, -1, None, 23.0, 30.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,PoconoInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22073,,22073,0x4E04,22073,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",200,43,22074,"EVENT_c(2528, cr000, S_WORLD_MICHIGAN, Michigan, None)",S_EVT_QUICKEN_LOANS_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,15,[],NASCARTROPHY_c(15889),None,131925520,1,"[WEEKENDEVENT_c(8497, None, 1, 1, None, 24.0, 28.0, False), WEEKENDEVENT_c(8498, None, 2, 2, None, 24.0, 28.0, False), WEEKENDEVENT_c(8499, None, 3, -1, None, 26.0, 31.0, False), WEEKENDEVENT_c(8500, None, 4, -1, None, 25.0, 31.0, False)]",10.0,40.0,15.0,30.0,NORMAL,2,MichiganInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22075,,22075,0x4EAF,22075,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",110,43,22076,"EVENT_c(1033, cr000, S_WORLD_SONOMA, infineon, None)",S_EVT_TOYOTA_350,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,16,[],NASCARTROPHY_c(15890),None,131925527,1,"[WEEKENDEVENT_c(8501, None, 1, 1, None, 27.0, 34.0, False), WEEKENDEVENT_c(8502, None, 2, -1, None, 26.0, 33.0, False), WEEKENDEVENT_c(8503, None, 3, 2, None, 23.0, 31.0, False), WEEKENDEVENT_c(8504, None, 4, 3, None, 23.0, 31.0, False), WEEKENDEVENT_c(8505, None, 5, -1, None, 25.0, 34.0, False)]",10.0,40.0,15.0,30.0,NORMAL,1,InfInt,False,False,[],[],None,False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22077,,22077,0x4F5A,22077,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",267,43,22078,"EVENT_c(12749, cr000, S_EVENT_KENTUCKY_NIGHT, Kentucky, None)",S_EVT_QUAKER_STATE_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,17,[],NASCARTROPHY_c(15891),None,131925533,1,"[WEEKENDEVENT_c(8506, None, 1, 1, None, 28.0, 33.0, False), WEEKENDEVENT_c(8507, None, 2, 2, None, 26.0, 31.0, False), WEEKENDEVENT_c(8508, None, 3, -1, None, 29.0, 35.0, False), WEEKENDEVENT_c(8509, None, 5, -1, None, 32.0, 27.0, True), WEEKENDEVENT_c(18305, None, 4, -1, None, 0.0, 0.0, True)]",10.0,40.0,15.0,30.0,NORMAL,2,KentInt,False,False,[],[],"WORLDSCRIPT_c(5417, 5418, S_WORLD_KENTUCKY, 14.0, 1.5, None, S_WORLD_LOC_KENTUCKY, None, None, False, 17, 49, 107000, 131794697, [], 30.254, None, S_DRIVER_B_KESELOWSKI, S_DRIVER_K_BUSCH_02, S_DRIVER_D_EARNHARDT_JR, S_DRIVER_B_KESELOWSKI, False, S_TB_KENTUCKY, 26.0, 26.0, True, 33.0, 32.0, 30.8, 183.636, 145.607, 80, False, None, -, [], 31.221, 32.91, 33.989, 19.0, 29.0, 36.143, 34.875, 33.256, 31.899, 0.98, Kentucky)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
RACEDATA_c,22079,,22079,0x5005,22079,"RACESERIES_c(18306, S_SERIES_SPRINT_CUP, 18307, IMGSPRINTCUP2013.ARC, [], [], 2013, False, None)","RACETYPE_c(1165, 1166, S_MULTI_QUICKRACE_UC)","RACESTARTTYPE_c(1171, 1172)","RACEROUTETYPE_c(1175, 1176)","CUSTOMCAR_c(18303, 18304)",160,43,22080,"EVENT_c(5413, cr000, S_EVENT_DAYTONA_NIGHT, daytona, None)",S_EVT_COKE_ZERO_400,"GRIDORDER_c(1717, QUALIFIED, 43)",FULL,18,[],NASCARTROPHY_c(15892),None,131925766,1,"[WEEKENDEVENT_c(8510, None, 1, 1, None, 29.0, 31.0, True), WEEKENDEVENT_c(8511, None, 2, 2, None, 31.0, 29.0, True), WEEKENDEVENT_c(8512, None, 3, -1, None, 31.0, 30.0, True), WEEKENDEVENT_c(8513, None, 5, -1, None, 33.0, 29.0, True), WEEKENDEVENT_c(18280, None, 4, -1, None, 0.0, 0.0, True)]",10.0,40.0,15.0,30.0,NORMAL,2,DaytonaIntroNight,True,False,[],[],"WORLDSCRIPT_c(1180, 1181, S_WORLD_DAYTONA_BEACH, 31.0, 2.5, None, S_WORLD_LOC_DAYTONA_BEACH, None, None, False, 10, 31, 168000, 128385558, [], 47.816879, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_B_ELLIOT, S_HDRIVER_B_BAKER, False, S_TB_DAYTONA, 15.0, 22.0, False, 54.135, 51.781, 49.428, 210.364, 177.602, 63, False, None, S_HDRIVER_R_PETTY, [], 49.149963, 52.916748, 54.916748, 12.0, 27.0, 56.883789, 55.383667, 52.383545, 48.800073, 0.97, Daytona)",False,"OverrideDiff_Easy_c(0.0, 1.0)","OverrideDiff_Norm_c(0.0, 1.0)","OverrideDiff_Hard_c(0.0, 1.0)","OverrideDiff_Champ_c(0.0, 1.0)"
