class,uid,assigned_type,assigned_key,call_offset,UID,ScriptName,BaseColour,Name,Driver,DefaultLocked,Custom,Package,Cost,World,Rookie,Season,InSeasonPass,SteamID
LIVERIE_c,14605,,14605,0x1470D,14605,12KASEYKAHNESECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_AUTOCLUB,"DRIVER_c(1113, S_DRIVER_K_KAHNE, None, False, S_HT_ENUMCLAW, 129762314, True, kaseykahne, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1186, 1187, S_WORLD_FONTANA, 14.0, 2.0, None, S_WORLD_LOC_FONTANA, None, None, False, 5, 35, 92000, 130876949, [], 39.157, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_AUTOCLUB, 15.0, 26.0, False, 45.063, 43.104, 41.144, 188.245, 160.166, 60, False, None, S_DRIVER_J_JOHNSON, [], 40.735, 42.855, 43.837, 19.0, 33.0, 46.816, 45.521, 44.523, 42.655, 0.97, Auto Club)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14606,,14606,0x14752,14606,12KASEYKAHNETHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1113, S_DRIVER_K_KAHNE, None, False, S_HT_ENUMCLAW, 129762314, True, kaseykahne, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14611,,14611,0x14797,14611,12GREGBIFFLEFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_CHIGAGO,"DRIVER_c(1090, S_DRIVER_G_BIFFLE, None, False, S_HT_VANCOUVER, 129043479, True, gbiffle, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14612,,14612,0x147DC,14612,12ARICALMIROLASECOND,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1084, S_DRIVER_A_ALMIROLA, None, False, S_HT_TAMPA, 130024206, True, aric_almirola, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14617,,14617,0x14821,14617,12_TONYSTEWARTFOURTH,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES2,"DRIVER_c(1136, S_DRIVER_T_STEWART, None, False, S_HT_COLUMBUS, 129172756, True, tonystewart, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14618,,14618,0x14866,14618,12_TONYSTEWARTTHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES1,"DRIVER_c(1136, S_DRIVER_T_STEWART, None, False, S_HT_COLUMBUS, 129172756, True, tonystewart, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14619,,14619,0x148AB,14619,12_CLINTBOWYERTHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1092, S_DRIVER_C_BOWYER, None, False, S_HT_EMPORIA, 129697054, True, ClintBowyer, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14620,,14620,0x148F0,14620,12_MATTKENSETHSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14621,,14621,0x14935,14621,12_JAMIEMCMURRAYFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_POCONO,"DRIVER_c(1121, S_DRIVER_J_MCMURRAY, None, False, S_HT_JOPLIN, 129500675, True, JamieMcMurray, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14622,,14622,0x1497A,14622,12_JEFFGORDONFOURTH,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1105, S_DRIVER_J_GORDON, None, False, S_HT_VALLEJO, 129173508, True, JeffGordonWeb, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14624,,14624,0x149BF,14624,12_RYANNEWMANFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_ALLSTAR,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14626,,14626,0x14A04,14626,12_RYANNEWMANSIXTH,"BaseColour_c(0, 0, 180)",S_SCHEME_PHOENIX,"DRIVER_c(1127, S_DRIVER_R_NEWMAN, None, False, S_HT_SOUTH_BEND, 129567752, True, RyanNewman39, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1657, 1658, S_WORLD_PHOENIX, 11.0, 1.0, None, S_WORLD_LOC_PHOENIX, None, None, False, 22, 42, 67000, 130288390, [], 27.734, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_PHOENIX, 19.0, 35.0, False, 30.354, 29.035, 27.715, 138.766, 118.132, 74, False, None, S_DRIVER_M_MARTIN, [], 28.978, 30.334, 31.575, 23.0, 27.0, 33.589, 32.275, 30.956, 29.675, 0.97, Phoenix)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14627,,14627,0x14A49,14627,12_JIMMIEJOHNSONTHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1111, S_DRIVER_J_JOHNSON, None, False, S_HT_EL_CAJON, 129435921, True, JimmieJohnson, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14628,,14628,0x14A8E,14628,12_KASEYKAHNEFOURTH,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1113, S_DRIVER_K_KAHNE, None, False, S_HT_ENUMCLAW, 129762314, True, kaseykahne, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14629,,14629,0x14AD3,14629,12_CARLEDWARDSSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_VEGAS,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(2776, 2777, S_WORLD_LAS_VEGAS, 20.0, 1.5, None, S_WORLD_LOC_LAS_VEGAS, None, None, False, 18, 37, 142000, 130812675, [], 29.924, None, S_DRIVER_J_JOHNSON, S_TH_GORDON_MARTIN, S_DRIVER_K_KAHNE, S_DRIVER_M_MARTIN, False, S_TB_VEGAS, 12.0, 30.0, True, 32.906, 31.475, 30.045, 190.456, 146.554, 69, False, None, S_DRIVER_M_MARTIN, [], 30.945, 31.876, 32.987, 10.0, 35.0, 35.397, 34.123, 32.676, 31.676, 0.97, Las Vegas)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,14630,,14630,0x14B18,14630,12_CARLEDWARDSSEVENTH,"BaseColour_c(0, 0, 180)",S_SCHEME_PHOENIX,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1657, 1658, S_WORLD_PHOENIX, 11.0, 1.0, None, S_WORLD_LOC_PHOENIX, None, None, False, 22, 42, 67000, 130288390, [], 27.734, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_PHOENIX, 19.0, 35.0, False, 30.354, 29.035, 27.715, 138.766, 118.132, 74, False, None, S_DRIVER_M_MARTIN, [], 28.978, 30.334, 31.575, 23.0, 27.0, 33.589, 32.275, 30.956, 29.675, 0.97, Phoenix)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15640,,15640,0x14B5D,15640,12_DENNYHAMLINFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_DARLINGTON,"DRIVER_c(1107, S_DRIVER_D_HAMLIN, None, False, S_HT_CHESTERFIELD, 129764114, True, dennyhamlin, 131793153, False, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1631, 1632, S_WORLD_DARLINGTON, 25.0, 1.366, None, S_WORLD_LOC_DARLINGTON, None, None, False, 9, 30, 68000, 127796243, [], 27.831, None, S_HDRIVER_D_PEARSON, S_HDRIVER_R_PETTY, S_DRIVER_K_BUSCH_01, S_DRIVER_M_KENSETH, False, S_TB_DARLINGTON, 20.0, 23.0, False, 31.354, 29.99, 28.627, 181.918, 141.383, 62, False, None, S_DRIVER_B_ELLIOT, [], 29.285, 30.821, 32.224, 19.0, 28.0, 34.178, 32.984, 31.875, 30.175, 0.99, Darlington)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15641,,15641,0x14BA2,15641,12_CLINTBOWYERSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_TALLADEGA,"DRIVER_c(1092, S_DRIVER_C_BOWYER, None, False, S_HT_EMPORIA, 129697054, True, ClintBowyer, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1761, 1762, S_WORLD_TALLADEGA, 33.0, 2.66, None, S_WORLD_LOC_TALLADEGA, None, None, False, 26, 45, 143231, 129042701, [], 50.533112, None, S_HDRIVER_D_EARNHARDT, S_HDRIVER_D_EARNHARDT, S_DRIVER_B_ELLIOT, S_DRIVER_M_MARTIN, True, S_TB_TALLADAGA, 18.0, 27.0, False, 58.524, 55.979, 53.435, 212.809, 188.354, 77, False, None, S_HDRIVER_D_EARNHARDT, [], 51.650024, 57.116821, 59.249756, 16.0, 33.0, 62.333252, 59.416699, 56.633789, 51.43301, 0.99, Talladega)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15642,,15642,0x14BE7,15642,12_MATTKENSETHSEVENTH,"BaseColour_c(0, 0, 180)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15643,,15643,0x14C2C,15643,12_MATTKENSETHSIXTH,"BaseColour_c(0, 0, 180)",S_SCHEME_CHARLOTTE,"DRIVER_c(1114, S_DRIVER_M_KENSETH, None, False, S_HT_CAMBRIGDGE, 129237770, True, mattkenseth, 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15644,,15644,0x14C71,15644,12_KYLEBUSCHFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_MICHIGAN,"DRIVER_c(1096, S_DRIVER_K_BUSCH_02, None, False, S_HT_LAS_VEGAS, 130090242, True, kylebusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15645,,15645,0x14CB6,15645,12_KYLEBUSCHTHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1096, S_DRIVER_K_BUSCH_02, None, False, S_HT_LAS_VEGAS, 130090242, True, kylebusch, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15646,,15646,0x14CFB,15646,12_JEFFBURTONSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_PHOENIX,"DRIVER_c(1094, S_DRIVER_J_BURTON, None, False, S_HT_SOUTH_BOSTON, 128910877, True, RCR31JeffBurton, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1657, 1658, S_WORLD_PHOENIX, 11.0, 1.0, None, S_WORLD_LOC_PHOENIX, None, None, False, 22, 42, 67000, 130288390, [], 27.734, None, S_DRIVER_J_JOHNSON, S_DRIVER_J_JOHNSON, S_DRIVER_K_BUSCH_02, S_DRIVER_T_STEWART, False, S_TB_PHOENIX, 19.0, 35.0, False, 30.354, 29.035, 27.715, 138.766, 118.132, 74, False, None, S_DRIVER_M_MARTIN, [], 28.978, 30.334, 31.575, 23.0, 27.0, 33.589, 32.275, 30.956, 29.675, 0.97, Phoenix)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15647,,15647,0x14D40,15647,12_JEFFBURTONTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL_SPRING,"DRIVER_c(1094, S_DRIVER_J_BURTON, None, False, S_HT_SOUTH_BOSTON, 128910877, True, RCR31JeffBurton, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15648,,15648,0x14D85,15648,12_MONTOYATHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1125, S_DRIVER_J_MONTOYA, None, False, S_HT_BOGOTA, 129435924, True, JPMontoya, 131727617, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15649,,15649,0x14DCA,15649,12_DALEJRFOURTH,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1100, S_DRIVER_D_EARNHARDT_JR, None, False, S_HT_KANNAPOLIS, 129370634, True, , 129106177, True, True)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15650,,15650,0x14E0F,15650,12_CARLEDWARDSEIGHTH,"BaseColour_c(0, 0, 180)",S_SCHEME_RICHMOND,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1635, 1636, S_WORLD_RICHMOND, 14.0, 0.75, None, S_WORLD_LOC_RICHMOND, None, None, False, 25, 44, 97912, 127992851, [], 21.556, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_M_KENSETH, S_HDRIVER_D_JARRET, False, S_TB_RICHMOND, 18.0, 23.0, False, 24.434, 23.372, 22.309, 130.334, 109.047, 76, False, None, S_HDRIVER_R_PETTY, [], 22.645, 23.232, 24.487, 16.0, 30.0, 25.984, 24.889, 23.976, 22.952, 0.98, Richmond)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15651,,15651,0x14E54,15651,12_CARLEDWARDSFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, None, False, 4, 27, 160000, 128517918, [], 15.678, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_PETTYWALTRIP, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, S_TB_BRISTOL, 22.0, 26.0, True, 17.871, 17.094, 16.317, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 16.542, 17.286, 18.134, 19.0, 22.0, 19.345, 18.523, 17.624, 16.765, 0.98, Bristol Night)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15652,,15652,0x14E99,15652,12_CARLEDWARDSFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_POCONO,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1211, 1212, S_WORLD_POCONO, 14.0, 2.5, None, S_WORLD_LOC_LONGP, None, None, False, 24, 43, 100000, 129370116, [], 52.350021, None, S_TH_ELLIOT_GORDON, S_DRIVER_M_MARTIN, S_DRIVER_J_LOGANO, S_DRIVER_J_JOHNSON, False, S_TB_POCONO, 15.0, 23.0, False, 61.067, 58.412, 55.757, 179.598, 144.202, 75, False, None, S_DRIVER_M_MARTIN, [], 53.116675, 56.900244, 59.233154, 13.0, 30.0, 61.216797, 60.133484, 58.250122, 55.616852, 0.97, Pocono)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15653,,15653,0x14EDE,15653,12_CARLEDWARDSSIXTH,"BaseColour_c(0, 0, 180)",S_SCHEME_KENTUCKY,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15654,,15654,0x14F23,15654,12_CARLEDWARDSTHIRD,"BaseColour_c(0, 0, 180)",S_LIV_NASCAR_UNITES,"DRIVER_c(1101, S_DRIVER_C_EDWARDS, None, False, S_HT_COLUMBIA, 129697807, True, , 131793153, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15692,,15692,0x14F68,15692,12_PAULMENARDTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA400,"DRIVER_c(1123, S_DRIVER_P_MENARD, None, False, S_HT_EAU_CLAIRE, 129763349, True, RCR27PMenard, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15912,,15912,0x14FAD,15912,12_JIMMIEJOHNSONFOURTH,"BaseColour_c(0, 0, 180)",S_SCHEME_MARTINSVILLE,"DRIVER_c(1111, S_DRIVER_J_JOHNSON, None, False, S_HT_EL_CAJON, 129435921, True, JimmieJohnson, 131793153, True, True)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1669, 1670, S_WORLD_MARTINSVILLE, 12.0, 0.526, None, S_WORLD_LOC_MARTINSVILLE, None, None, False, 19, 39, 61000, 127665924, [], 19.875, None, S_HDRIVER_R_PETTY, S_HDRIVER_R_PETTY, S_DRIVER_J_JOHNSON, S_DRIVER_J_GORDON, False, S_TB_MARTINSVILLE, 11.0, 23.0, False, 22.616, 21.633, 20.649, 98.4, 82.223, 71, False, None, S_HDRIVER_R_PETTY, [], 20.785, 21.634, 22.634, 10.0, 29.0, 24.056, 22.856, 21.876, 20.954, 0.98, Martinsville)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15913,,15913,0x14FF2,15913,12_DANICAPATRICKROOKIE,"BaseColour_c(0, 0, 180)",S_ROOKIE,"DRIVER_c(5758, S_DRIVER_D_PATRICK, None, False, S_HT_BELOIT, 129893145, False, DanicaPatrick, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,True,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15914,,15914,0x15037,15914,12_STENHOUSEROOKIE,"BaseColour_c(0, 0, 180)",S_ROOKIE,"DRIVER_c(7175, S_DRIVER_R_STENHOUSE_JR, None, False, S_STATE_MISSISSIPPI, 130222594, True, stenhousejr, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,True,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15915,,15915,0x1507C,15915,12_ARICALMIROLAFIFTH,"BaseColour_c(0, 0, 180)",S_SCHEME_BRISTOL,"DRIVER_c(1084, S_DRIVER_A_ALMIROLA, None, False, S_HT_TAMPA, 130024206, True, aric_almirola, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,"WORLDSCRIPT_c(1858, 1859, S_WORLD_BRISTOL, 30.0, 0.533, None, S_WORLD_LOC_BRISTOL, None, None, False, 4, 27, 160000, 128517918, [], 15.678, None, S_HDRIVER_D_WALTRIP, S_HDRIVER_PETTYWALTRIP, S_DRIVER_K_BUSCH_02, S_HDRIVER_C_GLOTZBACH, False, S_TB_BRISTOL, 22.0, 26.0, True, 17.871, 17.094, 16.317, 129.535, 101.074, 59, False, None, S_HDRIVER_R_PETTY, [], 16.542, 17.286, 18.134, 19.0, 22.0, 19.345, 18.523, 17.624, 16.765, 0.98, Bristol Night)",False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15916,,15916,0x150C1,15916,12_JOEYLOGANOTHIRD,"BaseColour_c(0, 0, 180)",S_SCHEME_GAMESTOP,"DRIVER_c(1117, S_DRIVER_J_LOGANO, None, False, S_HT_MIDDLETOWN, 130417944, True, joeylogano, 129106177, True, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,15917,,15917,0x15106,15917,12_JOSHWISEROOKIE,"BaseColour_c(0, 0, 180)",S_ROOKIE,"DRIVER_c(7174, S_DRIVER_J_WISE, None, False, S_STATE_CALIFORNIA, 129958407, True, Josh_Wise, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,True,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,17543,,17543,0x1514B,17543,12_AUSTINDILLON,"BaseColour_c(0, 0, 180)",S_SCHEME_MICHIGAN,"DRIVER_c(9663, S_DRIVER_A_DILLON, None, False, S_STATE_NORTH_CAROLINA, 130417691, True, austindillon3, 129106177, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
LIVERIE_c,18283,,18283,0x15190,18283,12_PAULMENARDSECOND,"BaseColour_c(0, 0, 180)",S_SCHEME_DAYTONA,"DRIVER_c(1123, S_DRIVER_P_MENARD, None, False, S_HT_EAU_CLAIRE, 129763349, True, RCR27PMenard, 131793153, False, False)",False,False,DLCPACKAGE_c(7581),5000,None,False,"RACESERIES_c(9670, S_SERIES_SPRINT_CUP, 9671, IMGSPRINTCUP2012.ARC, [], [], 2012, True, None)",False,0
